edition_target_id,label,language_tag,population_low,population_high,intrinsic_need_low,intrinsic_need_high,possible_rank_best,possible_rank_worst,top10_status,top100_status,population_basis_class,order_lane,model_status,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,evidence_bounds_source_complete,evidence_bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,local_work_exclusion,synthetic_or_model_prior
edition-target:lang:apc-Arab-SY,North Levantine Arabic,apc-Arab-SY,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:apd-Arab-SD,Sudanese Arabic,apd-Arab-SD,0.000000,5166214.700000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:apd-Latn-SD,Sudanese Arabic,apd-Latn-SD,0.000000,5166214.700000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:aqt-PY,Angaité,aqt-PY,0.000000,745454545.454545,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ar-Arab-001,Modern Standard Arabic,ar-Arab-001,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:arb-Arab-001,Modern Standard Arabic,arb-Arab-001,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:arn-AR,Argentina Mapuche,arn-AR,0.000000,1025000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:arn-CL:variety:chezungun-williche-mapudungun,Chezungun,arn-CL,0.000000,1171428571.428571,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:arn-CL:variety:mapuzugun-exact-regional-variety-required,Mapuzugun — exact regional variety required,arn-CL,0.000000,1171428571.428571,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:arq-Arab-DZ,Algerian Darja,arq-Arab-DZ,0.000000,1025000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:arq-Latn-DZ,Algerian Darja,arq-Latn-DZ,0.000000,1025000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ars-Arab-SA,Najdi Arabic — Saudi Arabia,ars-Arab-SA,0.000000,4100000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:arw-SR,Lokono,arw-SR,0.000000,1171428571.428571,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ary-Latn-MA,Moroccan Darija,ary-Latn-MA,0.000000,820000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:arz-Arab-EG,Egyptian Arabic,arz-Arab-EG,0.000000,16909427.857143,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:arz-Latn-EG,Egyptian Arabic,arz-Latn-EG,0.000000,16909427.857143,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ase-CA,American Sign Language in Canada,ase-CA,0.000000,303703703.703704,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ase-US,American Sign Language,ase-US,0.000000,13671394.280000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ase-US:community:guam,American Sign Language,ase-US,0.000000,13671394.280000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ase-US:community:hawai-i,American Sign Language,ase-US,0.000000,13671394.280000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ase-US:community:northern-mariana-islands,American Sign Language,ase-US,0.000000,13671394.280000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:asf-AU,Auslan,asf-AU,0.000000,1366666666.666667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:auc-EC,Wao Tededo,auc-EC,0.000000,1640000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:aut-Latn-PF-x-rimatara,Rimatara,aut-Latn-PF-x-rimatara,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:aut-Latn-PF-x-rurutu,Rurutu,aut-Latn-PF-x-rurutu,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ayl-Arab-LY,Libyan Arabic,ayl-Arab-LY,0.000000,2733333333.333333,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ayl-Latn-LY,Libyan Arabic,ayl-Latn-LY,0.000000,2733333333.333333,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ayn-Arab-YE,Sanaani Arabic — Yemen,ayn-Arab-YE,0.000000,4100000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ayo-PY,Ayoreo,ayo-PY,0.000000,745454545.454545,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ayr-AR,Argentina Aymara,ayr-AR,0.000000,1025000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ayr-CL,Chilean Aymara,ayr-CL,0.000000,1171428571.428571,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ayr-Latn-BO,Aymara varieties,ayr-Latn-BO,0.000000,1640000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:az-Latn-AZ,Azerbaijani,az-Latn-AZ,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bal-Arab-PK,Balochi (Pakistan education pack),bal-Arab-PK,0.000000,25521955.400000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ban-Bali-ID,Balinese,ban-Bali-ID,0.000000,17857577.250000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:ban-Latn-ID,Balinese,ban-Latn-ID,0.000000,17857577.250000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bas-Latn-CM,Basaa,bas-Latn-CM,0.000000,630769230.769231,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bba-Latn-BJ,Bariba,bba-Latn-BJ,0.000000,1366666666.666667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bbj-Latn-CM,Ghomálá',bbj-Latn-CM,0.000000,630769230.769231,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bci-Latn-CI,Baule,bci-Latn-CI,0.000000,2733333333.333333,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bcl-Latn-PH,Central Bikol,bcl-Latn-PH,0.000000,6488164.555556,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bej-Latn-EG,Beja,bej-Latn-EG,0.000000,16909427.857143,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bej-Latn-ER,Beja,bej-Latn-ER,0.000000,1171428571.428571,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bej-Latn-SD,Beja,bej-Latn-SD,0.000000,5166214.700000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bem-Latn-CD,Bemba,bem-Latn-CD,0.000000,6268470.722222,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bem-Latn-ZM,Bemba,bem-Latn-ZM,0.000000,1366666666.666667,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bfa-Latn-SS,Bari,bfa-Latn-SS,0.000000,820000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bfi-GB,British Sign Language,bfi-GB,0.000000,34743500.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bho-Deva-MU,Bhojpuri,bho-Deva-MU,0.000000,2050000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bi-Latn-VU,Bislama,bi-Latn-VU,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bin-Latn-NG,Edo,bin-Latn-NG,0.000000,7197811.575758,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bm-Latn-ML,Bambara,bm-Latn-ML,0.000000,911111111.111111,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bm-Nkoo-ML,Bambara,bm-Nkoo-ML,0.000000,911111111.111111,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bmm-Latn-MG,Northern Betsimisaraka Malagasy,bmm-Latn-MG,0.000000,745454545.454545,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bn-Beng-BD,Bangla (Bangladesh standard),bn-Beng-BD,0.000000,87843449.500000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bo-Tibt-CN,Tibetan,bo-Tibt-CN,0.000000,66980238.095238,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bom-Latn-NG,Berom,bom-Latn-NG,0.000000,7197811.575758,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:brn-CR,Boruca,brn-CR,0.000000,1640000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bs-Latn-BA,Bosnian,bs-Latn-BA,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bsq-Bass-LR,Bassa,bsq-Bass-LR,0.000000,820000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bsq-Latn-LR,Bassa,bsq-Latn-LR,0.000000,820000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:buc-Latn-YT,Kibushi,buc-Latn-YT,0.000000,8200000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bug-Bugi-ID,Buginese,bug-Bugi-ID,0.000000,17857577.250000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bvb-Latn-GQ,Bube,bvb-Latn-GQ,0.000000,2733333333.333333,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bvl-BO,Bolivian Sign Language,bvl-BO,0.000000,1640000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bxk-Latn-KE,Bukusu,bxk-Latn-KE,0.000000,4109463.785714,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:byn-Latn-ER,Bilen,byn-Latn-ER,0.000000,1171428571.428571,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bzc-Latn-MG,Southern Betsimisaraka Malagasy,bzc-Latn-MG,0.000000,745454545.454545,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bzd-CR:variety:bribri-salitre,Bribri — Salitre,bzd-CR,0.000000,1640000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bzd-CR:variety:bribri-talamanca,Bribri — Talamanca,bzd-CR,0.000000,1640000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bzk-NI,Nicaragua Kriol,bzk-NI,0.000000,4100000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:bzs-BR,Brazilian Sign Language,bzs-BR,0.000000,11200652.894737,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_TERRITORIAL_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:caa-HN,Honduras Ch’orti’,caa-HN,0.000000,1640000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:cab-BZ,Belize Garifuna,cab-BZ,0.000000,1640000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:cab-HN,Honduras Garifuna,cab-HN,0.000000,1640000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
edition-target:lang:cag-AR,Argentina Nivaclé,cag-AR,0.000000,1025000000.000000,,,,,UNRANKED_PRIMARY_ORDER_GATE,UNRANKED_PRIMARY_ORDER_GATE,MODEL_CONDITIONAL_WORLD_CEILING,unranked_context,UNRANKED_PRIMARY_ORDER_GATE,,,,,,,,,,,,,false,false,NONE,,,,,,,true
